kind_code,kind_desc,model,color_desc,D_COLOR,meter_reading,eval_date,initial_price,سعر الشراء,suggested_price,car_age
118,شفر وانيت,1992,ابيض /  ا ز ر ق,2002,200125,20020921,900,1155,1295,10
1309,BMW 520 I,1993,عنابي / احمـــر,203,94600,20020922,900,1080,1295,9
613,GMC  يوكن,1997,رصاصى غامق / بيج,2304,95565,20020922,4300,4300,4795,5
102,شفر كابرس بروجهــام,1995,اخضر / بيـــــج,504,184143,20020922,1250,1400,1595,7
3624,لاندكروزر,1997,رصاصى غامق / بيج,2304,113030,20020922,0,5780,0,5
3302,ميتسوبيشي كولـت,1997,رمادى / رمــادى,1201,20340,20020922,900,970,1295,5
3514,باترول -جلد,1992,رمادى / رمــادى,1201,77991,20020923,1700,1870,1995,10
3606,تويوتا كريسيدا,1995,بيج / ا  ز  ر ق,1502,152194,20020923,850,1120,1095,7
521,جيب كلاسيك,1993,كحلي / بيـــــج,804,235518,20020923,950,1160,1195,9
102,شفر كابرس بروجهــام,2000,اسود / بنـــــي,405,77624,20020923,4200,4250,4495,2
102,شفر كابرس بروجهــام,2000,اسود / بنـــــي,405,46809,20020923,3800,3900,4195,2
3407,مازدا 626,2000,ذهبي / بيـــــج,1404,97575,20020923,1650,1720,1895,2
3412,مازدا بوكس  mbv,1997,ابيض / بيـــــج,2004,171526,20020923,1700,1950,1995,5
3503,نيســان سيدريـك,1999,اخضر / بيـــــج,504,56171,20020923,1900,1960,2195,3
4107,نيسان مكسيما,1999,كحلي / بيـــــج,804,144798,20020923,1900,2165,2195,3
3011,هيونداى بوكس مقفل,2000,ابيض /  ا ز ر ق,2002,744911,20020923,1550,1670,1895,2
601,GMC سوبربان,1995,عنابي / احمـــر,203,87623,20020924,5100,5170,5395,7
3636,تويوتا كامرى 4 سلندر,1993,بيج / بيــــــج,1504,89447,20020924,1300,1465,1595,9
102,شفر كابرس بروجهــام,1993,ابيض /  ا ز ر ق,2002,376032,20020924,1200,1365,1495,9
1328,BMW Z3,1996,ابيض / بيـــــج,2004,60244,20020925,3150,3235,3495,6
601,GMC سوبربان,1997,عنابي / بيــــج,204,76873,20020925,5700,5750,5995,5
523,جيب سبورت,1998,عنابي / بيــــج,204,104470,20020925,2350,2450,2695,4
511,رود ماستر,1992,ابيض /  ا ز ر ق,2002,129369,20020926,800,930,1095,10
2008,فولكس باسات,1999,احمر / بيـــــج,104,185708,20020926,3100,3230,3495,3
1330,BMW 323,2000,كحلي / بيـــــج,804,39384,20020928,5500,5600,5895,2
524,جيب جراند شيروكي,1994,اخضر / بيـــــج,504,133694,20020928,1000,1210,1295,8
102,شفر كابرس بروجهــام,2000,رمادى / بيــــج,1204,81298,20020928,3900,4020,4395,2
3321,ميتسوبيشى  باجيرو,1998,ازرق /  ا ز ر ق,702,148680,20020928,3450,3600,3795,4
606,GMC جيمى,1996,عنابي / احمـــر,203,106318,20020929,1500,1565,1795,6
3636,تويوتا كامرى 4 سلندر,1999,ابيض / بيـــــج,2004,68781,20020929,2900,3000,3295,3
511,رود ماستر,1994,ابيض /  ا ز ر ق,2002,147276,20020929,0,1581,0,8
511,رود ماستر,1994,ابيض /  ا ز ر ق,2002,147276,20020929,1450,1675,1695,8
102,شفر كابرس بروجهــام,2000,ابيض / رمـــادي,2001,37741,20020929,4300,4350,4595,2
3136,مرسيدس 320,1994,كحلي / بيـــــج,804,118117,20020929,3950,4140,4295,8
3321,ميتسوبيشى  باجيرو,1998,رمادى / بيــــج,1204,129089,20020929,3300,3390,3695,4
601,GMC سوبربان,1998,اخضر / بيـــــج,504,237095,20020930,0,5220,0,4
904,دودج بوكس,1995,ابيض / رمـــادي,2001,169804,20020930,550,670,895,7
121,شفر بليـزر,1996,اخضر / بيـــــج,504,169952,20020930,1943,2193,2295,6
102,شفر كابرس بروجهــام,2001,ابيض / بيـــــج,2004,39662,20020930,4900,4980,5295,1
3805,فورد جراند ماركيـــز,1997,اخضر / بيـــــج,504,207220,20020930,1650,1750,1895,5
805,كرايزلر كونكورد,1997,اخضر / بيـــــج,504,199947,20020930,700,810,995,5
3321,ميتسوبيشى  باجيرو,1998,كحلي / بيـــــج,804,192686,20020930,2400,2700,2695,4
1700,روفر,1998,كحلي / بيـــــج,804,140759,20021001,1000,1200,1295,4
102,شفر كابرس بروجهــام,1996,ابيض / رمـــادي,2001,140498,20021001,1700,1785,1995,6
3321,ميتسوبيشى  باجيرو,1998,تركواز,2900,112537,20021001,2500,2540,2895,4
524,جيب جراند شيروكي,1994,احمر / رمـــادي,101,164636,20021002,1250,1550,1495,8
102,شفر كابرس بروجهــام,1994,احمر / رمـــادي,101,207722,20021003,1000,1170,1295,8
1315,BMW 318 I 4DOOR,1992,ذهبي / بيـــــج,1404,171157,20021006,800,1015,1095,10
607,GMC سفارى,1996,رمادى / بيــــج,1204,257743,20021006,2000,2240,2295,6
1605,بروتون,2001,رصاصى / بنــــي,1305,83055,20021006,0,1110,0,1
129,شفر لومينا,1997,ابيض / رمـــادي,2001,176125,20021006,1000,1020,1295,5
3136,مرسيدس 320,1997,ابيض / بيـــــج,2004,76227,20021006,5000,5170,5495,5
3642,تويوتا برادو 6سلندر,1998,ابيض / رمـــادي,2001,114776,20021007,4150,4310,4595,4
3636,تويوتا كامرى 4 سلندر,1999,ابيض / بيـــــج,2004,63924,20021007,2900,3050,3295,3
3606,تويوتا كريسيدا,1995,ابيض / احمــــر,2003,253788,20021007,1500,1620,1895,7
117,شفر سوبربان 350,1992,عنابي / احمـــر,203,170125,20021007,2150,2270,2495,10
3108,مرسيدس E 230,1991,رمادى / رمــادى,1201,290021,20021007,850,1010,1095,11
3515,نيسان باثفنيدر,1998,عنابي / رمــادي,201,149371,20021007,3000,3130,3395,4
1311,BMW 325 I 4DOOR,1992,عنابي / بيــــج,204,235619,20021008,700,785,895,10
3636,تويوتا كامرى 4 سلندر,1998,بيج / بيــــــج,1504,7752,20021008,2500,2580,2895,4
3603,تويوتا كراون,1991,اسود / بنـــــي,405,253059,20021008,1200,1400,1495,11
803,كرايزلر نيويوركر,1997,ابيض / رمـــادي,2001,133688,20021008,950,1030,1195,5
3135,مرسيدس 180,1995,اسود / رمـــادي,401,86114,20021008,1800,1870,2095,7
118,شفر وانيت,1995,اسود / بنـــــي,405,250007,20021009,2500,2500,2895,7
1230,فولفو S 90,1998,اسود / بنـــــي,405,75222,20021009,2100,2120,2395,4
3311,ميتسوبيشي بوكـس,1997,ابيض / بيـــــج,2004,126977,20021009,1300,1400,1595,5
3618,تويوتا COROLLA,1992,ابيض /  ا ز ر ق,2002,150125,20021010,500,500,695,10
117,شفر سوبربان 350,1991,بيج / بيــــــج,1504,66606,20021010,950,1215,1295,11
102,شفر كابرس بروجهــام,1996,عنابي / احمـــر,203,71741,20021010,2000,2180,2295,6
3805,فورد جراند ماركيـــز,1998,اخضر / بيـــــج,504,109568,20021010,2900,3000,3295,4
3321,ميتسوبيشى  باجيرو,1992,اسود / بنـــــي,405,209718,20021010,950,1270,1195,10
4107,نيسان مكسيما,1997,ذهبي / بيـــــج,1404,115427,20021010,1950,1970,2295,5
607,GMC سفارى,1998,ازرق /  ا ز ر ق,702,127132,20021012,2800,2800,3195,4
2905,كيا سبورتاج,2001,ابيض / بيـــــج,2004,19223,20021012,1900,1900,2295,1
3114,مرسيدس SE 280,1983,ابيض / بيـــــج,2004,273845,20021012,400,750,695,19
3515,نيسان باثفنيدر,1998,رصاصى / بنــــي,1305,115688,20021012,3100,3180,3495,4
4502,دايو,2000,رصاصى / بنــــي,1305,57229,20021013,1400,1465,1695,2
102,شفر كابرس بروجهــام,1996,اخضر / بيـــــج,504,207958,20021013,1200,1460,1395,6
2008,فولكس باسات,2002,اخضر / بيـــــج,504,3996,20021013,5540,5540,5895,0
4700,لكزس,2002,اسود / بيـــــج,404,15330,20021013,7750,7750,7995,0
3302,ميتسوبيشي كولـت,2000,رمادى / بيــــج,1204,103009,20021013,1450,1555,1795,2
3503,نيســان سيدريـك,1999,برونزي / بيـــج,1604,69737,20021013,2400,2400,2795,3
4107,نيسان مكسيما,1998,كحلي / بيـــــج,804,70045,20021013,2450,2550,2795,4
3706,هوندا سيفيك  D4,1999,ابيض / بيـــــج,2004,133686,20021013,2050,2100,2395,3
3514,باترول -جلد,1993,عنابي / بيــــج,204,125068,20021014,2050,2170,2395,9
1600,رينج روفر,1999,اسود / بنـــــي,405,69058,20021014,6500,6800,7695,3
102,شفر كابرس بروجهــام,1995,ذهبي / بيـــــج,1404,145171,20021014,1350,1510,1695,7
3618,تويوتا COROLLA,1994,كحلي / بيـــــج,804,40988,20021015,1000,1060,1295,8
122,شفر استرو فان,1997,وردي / بيـــــج,1904,79518,20021015,2200,2460,2495,5
1331,BMW 520 Luxury,2002,اسود / بيـــــج,404,15600,20021016,15500,15500,16295,0
117,شفر سوبربان 350,1995,اخضر / بيـــــج,504,261176,20021016,3900,4030,4295,7
402,كاديلاك ديفيـــل,1998,ابيض / بيـــــج,2004,97125,20021016,2500,2500,2895,4
3515,نيسان باثفنيدر,1999,ذهبي / بيـــــج,1404,86125,20021016,4200,4400,4695,3
1316,BMW 318 I 2DOOR,1999,عنابي / بيــــج,204,36290,20021017,3900,3950,4395,3
521,جيب كلاسيك,1999,احمر / بيـــــج,104,5607,20021017,2850,3130,3295,3
4153,سانغ يونغ كوراندو,2000,عنابي / رمــادي,201,78717,20021017,2000,2080,2395,2
601,GMC سوبربان,1999,اخضر / بيـــــج,504,43808,20021019,7500,7595,7995,3
4107,نيسان مكسيما,1998,كحلي / بيـــــج,804,186632,20021019,2100,2150,2495,4
607,GMC سفارى,1997,رمادى / بيــــج,1204,62169,20021020,2700,2865,2995,5
1600,رينج روفر,1997,عنابي / بيــــج,204,953890,20021020,4200,4200,4595,5
102,شفر كابرس بروجهــام,1995,ابيض / رمـــادي,2001,147530,20021020,1700,1750,1995,7
102,شفر كابرس بروجهــام,1995,ازرق /  ا ز ر ق,702,188186,20021020,1200,1280,1495,7
1212,فولفو GLE 960,1994,ازرق / بيـــــج,704,192171,20021020,1250,1250,1495,8
3624,لاندكروزر,1997,بيج / بيــــــج,1504,143996,20021020,5850,5970,6495,5
3302,ميتسوبيشي كولـت,2000,ازرق / رمـــادي,701,57137,20021020,1200,1340,1495,2
121,شفر بليـزر,1997,بني / بيــــــج,1004,99489,20021021,1700,1770,1995,5
2905,كيا سبورتاج,1999,ازرق / رمـــادي,701,39125,20021021,1300,1350,1695,3
4700,لكزس,1992,ابيض / رمـــادي,2001,140059,20021021,2000,2180,2395,10
3321,ميتسوبيشى  باجيرو,1997,اخضر / بيـــــج,504,182796,20021021,2600,2770,2995,5
606,GMC جيمى,1992,عنابي / رمــادي,201,310111,20021022,500,725,895,10
3631,تويوتا تيــرسـل,1999,ابيض / بيـــــج,2004,96078,20021022,1300,1430,1695,3
1215,فولفو GLT 850,1996,اخضر / بيـــــج,504,147379,20021022,1000,1385,1395,6
3606,تويوتا كريسيدا,1994,عنابي / احمـــر,203,221654,20021023,1300,1300,1595,8
3902,سوزوكى ارتيجا GLX,2002,بيج / بيــــــج,1504,32828,20021023,4000,4000,4595,0
602,GMC سوبربان 25,1995,اخضر / بيـــــج,504,155952,20021024,4600,4750,4995,7
3525,باترول -قماش,1991,رمادى / رمــادى,1201,316491,20021024,1800,2030,2295,11
2008,فولكس باسات,2002,ذهبي / بيـــــج,1404,132708,20021024,5000,5100,5495,0
3705,هوندا Accord,1992,عنابي / رمــادي,201,250125,20021024,600,780,895,10
602,GMC سوبربان 25,2000,ذهبي / بيـــــج,1404,73454,20021026,7500,7600,7995,2
3525,باترول -قماش,1999,عنابي / بيــــج,204,59125,20021026,4000,4140,4495,3
3624,لاندكروزر,2000,ابيض / بيـــــج,2004,85834,20021026,9000,9130,9595,2
4700,لكزس,1992,ذهبي / بيـــــج,1404,256541,20021026,1500,1620,1895,10
3321,ميتسوبيشى  باجيرو,2002,ابيض / رمـــادي,2001,10500,20021026,6200,6200,6895,0
3301,ميتسوبيشي جا لانت,1998,ابيض /  ا ز ر ق,2002,216692,20021026,1350,1430,1595,4
3515,نيسان باثفنيدر,1999,رصاصى / بيــــج,1304,117739,20021026,4025,4165,4495,3
4700,لكزس,2000,ذهبي / بيـــــج,1404,146083,20021027,7500,7110,8199,2
3013,هيونداى جيب,1996,رمادى / رمــادى,1201,99300,20021027,1000,1080,1395,6
601,GMC سوبربان,1996,اخضر / بيـــــج,504,149739,20021028,4700,4870,5195,6
3805,فورد جراند ماركيـــز,1996,عنابي / بيــــج,204,85820,20021028,1700,1800,1999,6
3803,فورد كراون فكتوريــا,2001,ابيض / بيـــــج,2004,75038,20021028,3800,3920,4295,1
3636,تويوتا كامرى 4 سلندر,1999,كحلي / بيـــــج,804,121686,20021029,2900,2900,3295,3
3606,تويوتا كريسيدا,1995,ابيض / احمــــر,2003,91778,20021029,1900,2020,2195,7
3902,سوزوكى ارتيجا GLX,1998,ابيض / رمـــادي,2001,109500,20021029,2000,2050,2295,4
804,كرايزلر فويجر,2000,رمادى / بيــــج,1204,59958,20021029,3000,3100,3395,2
3624,لاندكروزر,2002,بيج / بيــــــج,1504,12591,20021029,10750,10750,11295,0
4104,نيسان جلوريـــا,1999,اخضر / رمـــادي,501,103502,20021029,3750,3835,4195,3
904,دودج بوكس,1996,اخضر / بيـــــج,504,85068,20021030,1300,1390,1595,6
3805,فورد جراند ماركيـــز,1994,اسود / رمـــادي,401,279522,20021030,800,900,1195,8
2001,فولكس جولف,2003,ذهبي / بيـــــج,1404,4498,20021030,4800,4800,5295,-1
524,جيب جراند شيروكي,1998,عنابي / رمــادي,201,47855,20021031,2800,2900,3195,4
129,شفر لومينا,1992,عنابي / احمـــر,203,155696,20021031,450,530,695,10
3321,ميتسوبيشى  باجيرو,1997,احمر / رمـــادي,101,135125,20021031,2600,2700,2995,5
3606,تويوتا كريسيدا,1995,ابيض / احمــــر,2003,240296,20021102,1550,1690,1895,7
511,رود ماستر,1994,ذهبي / بيـــــج,1404,117484,20021102,1000,1225,1295,8
129,شفر لومينا,2000,ابيض / رمـــادي,2001,84026,20021102,3000,3208,3250,2
3806,فورد توروس,2000,ابيض / رمـــادي,2001,48,20021102,1100,1750,1250,2
3803,فورد كراون فكتوريــا,2000,اسود / بيـــــج,404,110083,20021102,3400,3610,3795,2
3321,ميتسوبيشى  باجيرو,1994,اخضر / رمـــادي,501,200586,20021102,1300,1465,1695,8
3321,ميتسوبيشى  باجيرو,2002,ذهبي / رمـــادي,1401,24180,20021102,2500,2550,2995,0
604,GMC وانيت B10,1998,ابيض / رمـــادي,2001,85609,20021103,1100,1470,1495,4
1605,بروتون,1999,عنابي / بيــــج,204,83391,20021103,950,1130,1249,3
3823,فورد فوكس,2002,اسود / رمـــادي,401,40336,20021103,2000,2050,2395,0
4700,لكزس,2001,ابيض / بيـــــج,2004,17327,20021103,13500,13600,14500,1
3002,هيونداى سوناتا,1996,اخضر / بيـــــج,504,138936,20021103,600,720,895,6
606,GMC جيمى,1996,اخضر / بيـــــج,504,96855,20021104,1550,1630,1895,6
511,رود ماستر,1996,ازرق /  ا ز ر ق,702,144239,20021104,1900,1950,2295,6
511,رود ماستر,1992,كحلي / بيـــــج,804,239574,20021104,450,625,695,10
2905,كيا سبورتاج,1998,اسود / رمـــادي,401,189392,20021104,900,1225,1295,4
3705,هوندا Accord,2000,كحلي / رصاصي,807,98325,20021104,3100,3390,3295,2
3636,تويوتا كامرى 4 سلندر,1999,بيج / بيــــــج,1504,60098,20021105,2450,2470,2795,3
102,شفر كابرس بروجهــام,1996,ابيض / رمـــادي,2001,261881,20021105,1550,1795,1795,6
102,شفر كابرس بروجهــام,1996,اسود / بنـــــي,405,103555,20021105,2150,2350,2495,6
3321,ميتسوبيشى  باجيرو,1998,ابيض / رمـــادي,2001,80125,20021105,2700,2950,3195,4
3528,نيسان X-Trail NXT-22-K,2002,اسود / بنـــــي,405,15500,20021105,4000,4000,4495,0
3524,نيسان وانيت قمارتين,1997,ابيض / رمـــادي,2001,156974,20021105,1850,2015,2295,5
121,شفر بليـزر,1999,كحلي / رصاصي,807,100127,20021106,4400,4775,4749,3
137,شفر تاهو,2000,ذهبي / بيـــــج,1404,57747,20021106,6600,6670,6995,2
3805,فورد جراند ماركيـــز,1996,احمر / بيـــــج,104,130834,20021106,1400,1600,1799,6
3803,فورد كراون فكتوريــا,1999,اسود / بنـــــي,405,89398,20021106,3100,3100,3495,3
3136,مرسيدس 320,1994,اخضر / بيـــــج,504,20038,20021106,3700,3820,4195,8
3304,ميتسوبيشي  لانسـر,1999,رمادى / رمــادى,1201,257608,20021106,1650,1730,1995,3
1325,BMW 523,1999,عنابي / بيــــج,204,79119,20021109,3650,3930,3995,3
613,GMC  يوكن,1998,بيج / بيــــــج,1504,83719,20021109,4500,4670,4895,4
3618,تويوتا COROLLA,1998,ابيض / رمـــادي,2001,125530,20021109,1250,1380,1495,4
523,جيب سبورت,1997,احمر / بيـــــج,104,97534,20021109,2150,2220,2595,5
102,شفر كابرس بروجهــام,1991,ابيض /  ا ز ر ق,2002,187849,20021109,700,745,995,11
102,شفر كابرس بروجهــام,1994,ابيض / رمـــادي,2001,265312,20021109,1000,1410,1395,8
3805,فورد جراند ماركيـــز,1998,اخضر / رمـــادي,501,76784,20021109,3300,3300,3450,4
